,0,1,2
0,ENSMUSG00000065141,Gm22652,"predicted gene, 22652"
0,ENSMUSG00000065143,Gm25644,"predicted gene, 25644"
0,ENSMUSG00000065145,no_symbol,no_name
0,ENSMUSG00000065147,Snora31,"small nucleolar RNA, H/ACA box 31"
0,ENSMUSG00000065151,Gm25480,"predicted gene, 25480"
0,ENSMUSG00000065155,Gm25481,"predicted gene, 25481"
0,ENSMUSG00000065158,no_symbol,no_name
0,ENSMUSG00000065159,Gm25482,"predicted gene, 25482"
0,ENSMUSG00000065160,Gm50452,no_name
0,ENSMUSG00000065162,Gm23645,"predicted gene, 23645"
0,ENSMUSG00000065164,Gm23814,"predicted gene, 23814"
0,ENSMUSG00000065165,no_symbol,no_name
0,ENSMUSG00000065173,Gm22127,"predicted gene, 22127"
0,ENSMUSG00000065176,Rnu12,"RNA U12, small nuclear"
0,ENSMUSG00000065178,Gm22126,"predicted gene, 22126"
0,ENSMUSG00000065181,Gm25139,"predicted gene, 25139"
0,ENSMUSG00000065182,Gm25138,"predicted gene, 25138"
0,ENSMUSG00000065185,Gm25137,"predicted gene, 25137"
0,ENSMUSG00000065187,Gm25136,"predicted gene, 25136"
0,ENSMUSG00000065188,Gm25140,"predicted gene, 25140"
0,ENSMUSG00000065191,Gm23458,"predicted gene, 23458"
0,ENSMUSG00000065192,Gm23460,"predicted gene, 23460"
0,ENSMUSG00000065193,Gm23459,"predicted gene, 23459"
0,ENSMUSG00000065195,no_symbol,no_name
0,ENSMUSG00000065196,Snord85,"small nucleolar RNA, C/D box 85"
0,ENSMUSG00000065198,Gm23462,"predicted gene, 23462"
0,ENSMUSG00000065199,no_symbol,no_name
0,ENSMUSG00000065200,Gm24613,"predicted gene, 24613"
0,ENSMUSG00000065201,no_symbol,no_name
0,ENSMUSG00000065202,Gm24615,"predicted gene, 24615"
0,ENSMUSG00000065203,Gm24614,"predicted gene, 24614"
0,ENSMUSG00000065204,Gm24610,"predicted gene, 24610"
0,ENSMUSG00000065206,no_symbol,no_name
0,ENSMUSG00000065208,Gm24616,no_name
0,ENSMUSG00000065211,Gm26265,"predicted gene, 26265"
0,ENSMUSG00000065212,Gm26264,"predicted gene, 26264"
0,ENSMUSG00000065215,Gm26263,"predicted gene, 26263"
0,ENSMUSG00000065219,Snord32a,"small nucleolar RNA, C/D box 32A"
0,ENSMUSG00000065220,Gm25794,"predicted gene, 25794"
0,ENSMUSG00000065221,no_symbol,no_name
0,ENSMUSG00000065223,Gm25792,"predicted gene, 25792"
0,ENSMUSG00000065226,Gm25791,no_name
0,ENSMUSG00000065227,no_symbol,no_name
0,ENSMUSG00000065228,Gm25789,no_name
0,ENSMUSG00000065231,Gm22972,no_name
0,ENSMUSG00000065232,Gm22973,"predicted gene, 22973"
0,ENSMUSG00000065233,no_symbol,no_name
0,ENSMUSG00000065235,Gm22974,"predicted gene, 22974"
0,ENSMUSG00000065236,no_symbol,no_name
0,ENSMUSG00000065237,no_symbol,no_name
0,ENSMUSG00000065238,Gm22970,"predicted gene, 22970"
0,ENSMUSG00000065239,Gm22971,"predicted gene, 22971"
0,ENSMUSG00000065242,no_symbol,no_name
0,ENSMUSG00000065244,no_symbol,no_name
0,ENSMUSG00000065245,no_symbol,no_name
0,ENSMUSG00000065246,Gm22297,"predicted gene, 22297"
0,ENSMUSG00000065248,Gm22293,"predicted gene, 22293"
0,ENSMUSG00000065251,no_symbol,no_name
0,ENSMUSG00000065253,no_symbol,no_name
0,ENSMUSG00000065254,no_symbol,no_name
0,ENSMUSG00000065255,Gm23974,"predicted gene, 23974"
0,ENSMUSG00000065256,Gm23972,"predicted gene, 23972"
0,ENSMUSG00000065258,Gm23969,"predicted gene, 23969"
0,ENSMUSG00000065259,Snora30,"small nucleolar RNA, H/ACA box 30"
0,ENSMUSG00000065260,Gm23453,"predicted gene, 23453"
0,ENSMUSG00000065261,no_symbol,no_name
0,ENSMUSG00000065262,Gm23451,no_name
0,ENSMUSG00000065265,Gm23455,no_name
0,ENSMUSG00000065266,Gm23454,"predicted gene, 23454"
0,ENSMUSG00000065269,no_symbol,no_name
0,ENSMUSG00000065270,no_symbol,no_name
0,ENSMUSG00000065272,Snord57,"small nucleolar RNA, C/D box 57"
0,ENSMUSG00000065273,Gm25128,"predicted gene, 25128"
0,ENSMUSG00000065274,Gm25125,"predicted gene, 25125"
0,ENSMUSG00000065275,no_symbol,no_name
0,ENSMUSG00000065277,Gm25126,"predicted gene, 25126"
0,ENSMUSG00000065279,Gm25124,"predicted gene, 25124"
0,ENSMUSG00000065280,Gm24453,no_name
0,ENSMUSG00000065281,Gm24452,no_name
0,ENSMUSG00000065282,Gm24455,no_name
0,ENSMUSG00000065283,Gm24454,"predicted gene, 24454"
0,ENSMUSG00000065287,Gm24451,no_name
0,ENSMUSG00000065289,Gm23650,no_name
0,ENSMUSG00000065291,Gm26125,"predicted gene, 26125"
0,ENSMUSG00000065293,Gm26124,no_name
0,ENSMUSG00000065295,Gm24134,no_name
0,ENSMUSG00000065296,Gm26122,"predicted gene, 26122"
0,ENSMUSG00000065297,Gm26123,"predicted gene, 26123"
0,ENSMUSG00000065298,Gm26121,"predicted gene, 26121"
0,ENSMUSG00000065299,Gm23138,"predicted gene, 23138"
0,ENSMUSG00000065301,Gm23248,"predicted gene, 23248"
0,ENSMUSG00000065303,Gm23249,"predicted gene, 23249"
0,ENSMUSG00000065304,Gm23245,"predicted gene, 23245"
0,ENSMUSG00000065305,Gm23246,no_name
0,ENSMUSG00000065307,no_symbol,no_name
0,ENSMUSG00000065309,Gm23244,"predicted gene, 23244"
0,ENSMUSG00000065311,no_symbol,no_name
0,ENSMUSG00000065312,Gm26063,"predicted gene, 26063"
0,ENSMUSG00000065313,no_symbol,no_name
0,ENSMUSG00000065314,no_symbol,no_name
0,ENSMUSG00000065315,Gm26064,"predicted gene, 26064"
0,ENSMUSG00000065319,no_symbol,no_name
0,ENSMUSG00000065320,Gm22056,"predicted gene, 22056"
0,ENSMUSG00000065321,no_symbol,no_name
0,ENSMUSG00000065322,Gm22055,"predicted gene, 22055"
0,ENSMUSG00000065327,no_symbol,no_name
0,ENSMUSG00000065328,Gm22053,"predicted gene, 22053"
0,ENSMUSG00000065329,Gm22054,"predicted gene, 22054"
0,ENSMUSG00000065330,no_symbol,no_name
0,ENSMUSG00000065331,Gm24927,"predicted gene, 24927"
0,ENSMUSG00000065333,Gm24928,"predicted gene, 24928"
0,ENSMUSG00000065336,no_symbol,no_name
0,ENSMUSG00000065337,Gm24929,"predicted gene, 24929"
0,ENSMUSG00000065340,Gm25578,"predicted gene, 25578"
0,ENSMUSG00000065341,Gm25579,"predicted gene, 25579"
0,ENSMUSG00000065343,no_symbol,no_name
0,ENSMUSG00000065344,Gm25581,"predicted gene, 25581"
0,ENSMUSG00000065346,Gm25582,"predicted gene, 25582"
0,ENSMUSG00000065347,no_symbol,no_name
0,ENSMUSG00000065348,no_symbol,no_name
0,ENSMUSG00000065353,Snora73b,"small nucleolar RNA, H/ACA box 73b"
0,ENSMUSG00000065360,Gm24412,"predicted gene, 24412"
0,ENSMUSG00000065361,no_symbol,no_name
0,ENSMUSG00000065362,Gm24411,no_name
0,ENSMUSG00000065367,no_symbol,no_name
0,ENSMUSG00000065368,no_symbol,no_name
0,ENSMUSG00000065371,Gm22739,"predicted gene, 22739"
0,ENSMUSG00000065372,Gm22741,"predicted gene, 22741"
0,ENSMUSG00000065373,Gm22740,"predicted gene, 22740"
0,ENSMUSG00000065374,Gm22738,"predicted gene, 22738"
0,ENSMUSG00000065378,Gm22744,no_name
0,ENSMUSG00000065379,Gm22743,no_name
0,ENSMUSG00000065380,Gm23095,"predicted gene, 23095"
0,ENSMUSG00000065381,no_symbol,no_name
0,ENSMUSG00000065382,Gm23097,"predicted gene, 23097"
0,ENSMUSG00000065384,Gm23093,"predicted gene, 23093"
0,ENSMUSG00000065385,no_symbol,no_name
0,ENSMUSG00000065387,n-R5s85,no_name
0,ENSMUSG00000065388,Gm23099,"predicted gene, 23099"
0,ENSMUSG00000065389,Gm23100,"predicted gene, 23100"
0,ENSMUSG00000065392,Gm25894,no_name
0,ENSMUSG00000065394,Mir25,microRNA 25
0,ENSMUSG00000065395,Mir193a,microRNA 193a
0,ENSMUSG00000065396,Mir99b,microRNA 99b
0,ENSMUSG00000065397,Mir155,microRNA 155
0,ENSMUSG00000065398,Mir188,microRNA 188
0,ENSMUSG00000065399,Mir133a-1,microRNA 133a-1
0,ENSMUSG00000065400,Mir200a,microRNA 200a
0,ENSMUSG00000065401,Mir144,microRNA 144
0,ENSMUSG00000065402,Mir122,microRNA 122
0,ENSMUSG00000065403,Mir18,microRNA 18
0,ENSMUSG00000065404,Mir201,microRNA 201
0,ENSMUSG00000065405,Mir30a,microRNA 30a
0,ENSMUSG00000065406,Mirlet7i,microRNA let7i
0,ENSMUSG00000065407,Mir135a-1,microRNA 135a-1
0,ENSMUSG00000065408,Mir31,microRNA 31
0,ENSMUSG00000065409,no_symbol,no_name
0,ENSMUSG00000065410,Mir298,microRNA 298
0,ENSMUSG00000065411,Mir195a,microRNA 195a
0,ENSMUSG00000065412,Mir29b-2,microRNA 29b-2
0,ENSMUSG00000065413,Mir367,microRNA 367
0,ENSMUSG00000065414,Mir138-1,microRNA 138-1
0,ENSMUSG00000065415,Mir217,microRNA 217
0,ENSMUSG00000065416,Mir19a,microRNA 19a
0,ENSMUSG00000065417,Mir340,microRNA 340
0,ENSMUSG00000065418,Mir322,microRNA 322
0,ENSMUSG00000065420,Mir142b,microRNA 142b
0,ENSMUSG00000065421,Mirlet7a-1,microRNA let7a-1
0,ENSMUSG00000065422,Mir221,microRNA 221
0,ENSMUSG00000065423,Mir181a-2,microRNA 181a-2
0,ENSMUSG00000065424,Mir9-2,microRNA 9-2
0,ENSMUSG00000065425,Mir325,microRNA 325
0,ENSMUSG00000065426,Mir134,microRNA 134
0,ENSMUSG00000065427,Mir429,microRNA 429
0,ENSMUSG00000065428,Mir382,microRNA 382
0,ENSMUSG00000065429,Mir345,microRNA 345
0,ENSMUSG00000065430,Mir26a-2,microRNA 26a-2
0,ENSMUSG00000065431,Mir186,microRNA 186
0,ENSMUSG00000065432,Mir208a,microRNA 208a
0,ENSMUSG00000065433,Mir370,microRNA 370
0,ENSMUSG00000065434,Mir7-1,microRNA 7-1
0,ENSMUSG00000065435,Mir135b,microRNA 135b
0,ENSMUSG00000065436,Mir342,microRNA 342
0,ENSMUSG00000065437,Mir30d,microRNA 30d
0,ENSMUSG00000065438,Mir377,microRNA 377
0,ENSMUSG00000065439,Mir140,microRNA 140
0,ENSMUSG00000065440,Mirlet7g,microRNA let7g
0,ENSMUSG00000065441,Mir128-2,microRNA 128-2
0,ENSMUSG00000065442,Mir20a,microRNA 20a
0,ENSMUSG00000065443,Mir196b,microRNA 196b
0,ENSMUSG00000065444,Mir27a,microRNA 27a
0,ENSMUSG00000065445,Mir143,microRNA 143
0,ENSMUSG00000065446,Mir139,microRNA 139
0,ENSMUSG00000065447,Mir302d,microRNA 302d
0,ENSMUSG00000065448,Mir154,microRNA 154
0,ENSMUSG00000065449,Mir365-1,microRNA 365-1
0,ENSMUSG00000065450,Mir448,microRNA 448
0,ENSMUSG00000065451,Mir101a,microRNA 101a
0,ENSMUSG00000065452,Mir207,microRNA 207
0,ENSMUSG00000065453,Mirlet7d,microRNA let7d
0,ENSMUSG00000065454,Mir124a-3,microRNA 124a-3
0,ENSMUSG00000065455,Mir21a,microRNA 21a
0,ENSMUSG00000065456,Mir106a,microRNA 106a
0,ENSMUSG00000065457,Mir383,microRNA 383
0,ENSMUSG00000065458,Mir181b-1,microRNA 181b-1
0,ENSMUSG00000065460,Mir133a-2,microRNA 133a-2
0,ENSMUSG00000065462,Mir200c,microRNA 200c
0,ENSMUSG00000065463,Snord45c,"small nucleolar RNA, C/D box 45C"
0,ENSMUSG00000065464,Mir185,microRNA 185
0,ENSMUSG00000065465,Mir33,microRNA 33
0,ENSMUSG00000065466,no_symbol,no_name
0,ENSMUSG00000065468,Mir26b,microRNA 26b
0,ENSMUSG00000065469,Mir129-1,microRNA 129-1
0,ENSMUSG00000065470,Mir149,microRNA 149
0,ENSMUSG00000065471,Mir222,microRNA 222
0,ENSMUSG00000065472,Mir125b-2,microRNA 125b-2
0,ENSMUSG00000065473,Mir19b-2,microRNA 19b-2
0,ENSMUSG00000065474,Mir141,microRNA 141
0,ENSMUSG00000065475,Mir27b,microRNA 27b
0,ENSMUSG00000065476,Mir30b,microRNA 30b
0,ENSMUSG00000065477,Mir411,microRNA 411
0,ENSMUSG00000065479,Mir125a,microRNA 125a
0,ENSMUSG00000065480,Mir133b,microRNA 133b
0,ENSMUSG00000065481,Mir346,microRNA 346
0,ENSMUSG00000065482,Mir302c,microRNA 302c
0,ENSMUSG00000065483,Mir181c,microRNA 181c
0,ENSMUSG00000065484,Mir130a,microRNA 130a
0,ENSMUSG00000065485,Mir219a-2,microRNA 219a-2
0,ENSMUSG00000065486,Mir450-1,microRNA 450-1
0,ENSMUSG00000065488,Mir196a-2,microRNA 196a-2
0,ENSMUSG00000065489,Mir365-2,microRNA 365-2
0,ENSMUSG00000065490,Mir30c-1,microRNA 30c-1
0,ENSMUSG00000065491,Mir7b,microRNA 7b
0,ENSMUSG00000065492,Mir34b,microRNA 34b
0,ENSMUSG00000065493,Mir34a,microRNA 34a
0,ENSMUSG00000065494,Mir28a,microRNA 28a
0,ENSMUSG00000065495,Mir150,microRNA 150
0,ENSMUSG00000065497,Mir410,microRNA 410
0,ENSMUSG00000065498,Mir379,microRNA 379
0,ENSMUSG00000065499,Mir384,microRNA 384
0,ENSMUSG00000065500,Mir10b,microRNA 10b
0,ENSMUSG00000065501,Mir335,microRNA 335
0,ENSMUSG00000065502,Mir202,microRNA 202
0,ENSMUSG00000065503,Mir351,microRNA 351
0,ENSMUSG00000065505,Mir148a,microRNA 148a
0,ENSMUSG00000065507,Mir204,microRNA 204
0,ENSMUSG00000065508,Mir17,microRNA 17
0,ENSMUSG00000065509,Mir421,microRNA 421
0,ENSMUSG00000065510,Mir361,microRNA 361
0,ENSMUSG00000065511,Mir129-2,microRNA 129-2
0,ENSMUSG00000065512,Mir138-2,microRNA 138-2
0,ENSMUSG00000065513,Mir26a-1,microRNA 26a-1
0,ENSMUSG00000065514,Mir106b,microRNA 106b
0,ENSMUSG00000065515,Mir152,microRNA 152
0,ENSMUSG00000065516,Mir214,microRNA 214
0,ENSMUSG00000065518,Mir423,microRNA 423
0,ENSMUSG00000065519,Mir10a,microRNA 10a
0,ENSMUSG00000065520,Mir128-1,microRNA 128-1
0,ENSMUSG00000065521,Mir296,microRNA 296
0,ENSMUSG00000065523,Mir192,microRNA 192
0,ENSMUSG00000065524,Mir135a-2,microRNA 135a-2
0,ENSMUSG00000065526,Mir337,microRNA 337
0,ENSMUSG00000065527,Mir93,microRNA 93
0,ENSMUSG00000065528,Mir320,microRNA 320
0,ENSMUSG00000065529,Mir22,microRNA 22
0,ENSMUSG00000065530,Mir99a,microRNA 99a
0,ENSMUSG00000065532,Mir187,microRNA 187
0,ENSMUSG00000065533,Mir205,microRNA 205
0,ENSMUSG00000065534,Mir324,microRNA 324
0,ENSMUSG00000065536,Mir98,microRNA 98
0,ENSMUSG00000065537,Mir132,microRNA 132
0,ENSMUSG00000065538,Mir153,microRNA 153
0,ENSMUSG00000065539,Mir216a,microRNA 216a
0,ENSMUSG00000065540,Mir126a,microRNA 126a
0,ENSMUSG00000065541,Mir24-2,microRNA 24-2
0,ENSMUSG00000065542,Mir224,microRNA 224
0,ENSMUSG00000065543,Mir330,microRNA 330
0,ENSMUSG00000065544,Mir32,microRNA 32
0,ENSMUSG00000065546,Mir196a-1,microRNA 196a-1
0,ENSMUSG00000065547,Mir199a-1,microRNA 199a-1
0,ENSMUSG00000065548,Mir29c,microRNA 29c
0,ENSMUSG00000065549,Mir200b,microRNA 200b
0,ENSMUSG00000065551,Mir210,microRNA 210
0,ENSMUSG00000065552,Mir302a,microRNA 302a
0,ENSMUSG00000065553,Mir103-1,microRNA 103-1
0,ENSMUSG00000065555,Mir219a-1,microRNA 219a-1
0,ENSMUSG00000065556,Mir101b,microRNA 101b
0,ENSMUSG00000065557,Mirlet7c-1,microRNA let7c-1
0,ENSMUSG00000065559,Mir206,microRNA 206
0,ENSMUSG00000065560,Mir148b,microRNA 148b
0,ENSMUSG00000065561,Mir369,microRNA 369
0,ENSMUSG00000065562,Mir215,microRNA 215
0,ENSMUSG00000065563,Mir103-2,microRNA 103-2
0,ENSMUSG00000065564,Mirlet7b,microRNA let7b
0,ENSMUSG00000065565,Mir181a-1,microRNA 181a-1
0,ENSMUSG00000065567,Mir30c-2,microRNA 30c-2
0,ENSMUSG00000065568,Mir344,microRNA 344
0,ENSMUSG00000065569,Mir137,microRNA 137
0,ENSMUSG00000065570,Mir412,microRNA 412
0,ENSMUSG00000065571,Mir326,microRNA 326
0,ENSMUSG00000065572,Mir130b,microRNA 130b
0,ENSMUSG00000065573,Mir350,microRNA 350
0,ENSMUSG00000065574,Mir203,microRNA 203
0,ENSMUSG00000065575,Mir449a,microRNA 449a
0,ENSMUSG00000065577,Mir329,microRNA 329
0,ENSMUSG00000065578,Mir181b-2,microRNA 181b-2
0,ENSMUSG00000065579,Mir425,microRNA 425
0,ENSMUSG00000065580,Mir15b,microRNA 15b
0,ENSMUSG00000065581,Mir194-1,microRNA 194-1
0,ENSMUSG00000065582,Mir194-2,microRNA 194-2
0,ENSMUSG00000065583,Mir218-2,microRNA 218-2
0,ENSMUSG00000065585,Mir211,microRNA 211
0,ENSMUSG00000065586,Mir96,microRNA 96
0,ENSMUSG00000065587,Mir34c,microRNA 34c
0,ENSMUSG00000065589,Mir301,microRNA 301
0,ENSMUSG00000065590,Mir212,microRNA 212
0,ENSMUSG00000065591,Gm22753,"predicted gene, 22753"
0,ENSMUSG00000065592,Mir145a,microRNA 145a
0,ENSMUSG00000065593,Mir339,microRNA 339
0,ENSMUSG00000065594,Mir107,microRNA 107
0,ENSMUSG00000065596,Mir184,microRNA 184
0,ENSMUSG00000065597,Mir124a-1,microRNA 124a-1
0,ENSMUSG00000065599,Mir23b,microRNA 23b
0,ENSMUSG00000065600,Mir338,microRNA 338
0,ENSMUSG00000065601,Mir146,microRNA 146
0,ENSMUSG00000065602,Mirlet7f-2,microRNA let7f-2
0,ENSMUSG00000065603,Mir218-1,microRNA 218-1
0,ENSMUSG00000065604,Mir29b-1,microRNA 29b-1
0,ENSMUSG00000065606,Mir16-2,microRNA 16-2
0,ENSMUSG00000065607,Mir331,microRNA 331
0,ENSMUSG00000065608,Mirlet7c-2,microRNA let7c-2
0,ENSMUSG00000065609,Mir7-2,microRNA 7-2
0,ENSMUSG00000065610,Mir29a,microRNA 29a
0,ENSMUSG00000065611,Mir23a,microRNA 23a
0,ENSMUSG00000065612,Mir151,microRNA 151
0,ENSMUSG00000065613,Mir92-2,microRNA 92-2
0,ENSMUSG00000065616,Mir375,microRNA 375
0,ENSMUSG00000065617,Mir323,microRNA 323
0,ENSMUSG00000065619,Mir183,microRNA 183
0,ENSMUSG00000065620,Gm24764,"predicted gene, 24764"
0,ENSMUSG00000065622,Gm24763,"predicted gene, 24763"
0,ENSMUSG00000065623,Gm24762,"predicted gene, 24762"
0,ENSMUSG00000065625,Gm24765,"predicted gene, 24765"
0,ENSMUSG00000065627,no_symbol,no_name
0,ENSMUSG00000065628,no_symbol,no_name
0,ENSMUSG00000065629,Gm24826,"predicted gene, 24826"
0,ENSMUSG00000065630,Gm24256,"predicted gene, 24256"
0,ENSMUSG00000065634,Gm24252,"predicted gene, 24252"
0,ENSMUSG00000065635,Gm24253,no_name
0,ENSMUSG00000065636,Gm24254,"predicted gene, 24254"
0,ENSMUSG00000065637,Gm26397,no_name
0,ENSMUSG00000065640,Snord1c,"small nucleolar RNA, C/D box 1C"
0,ENSMUSG00000065642,Snora69,"small nucleolar RNA, H/ACA box 69"
0,ENSMUSG00000065643,Gm25897,"predicted gene, 25897"
0,ENSMUSG00000065644,no_symbol,no_name
0,ENSMUSG00000065645,no_symbol,no_name
0,ENSMUSG00000065647,Gm25896,"predicted gene, 25896"
0,ENSMUSG00000065648,Gm25895,"predicted gene, 25895"
0,ENSMUSG00000065649,Snora74a,"small nucleolar RNA, H/ACA box 74A"
0,ENSMUSG00000065651,Gm25973,"predicted gene, 25973"
0,ENSMUSG00000065653,Gm23105,"predicted gene, 23105"
0,ENSMUSG00000065656,Gm23104,"predicted gene, 23104"
0,ENSMUSG00000065657,Gm25337,"predicted gene, 25337"
0,ENSMUSG00000065658,Gm23102,"predicted gene, 23102"
0,ENSMUSG00000065659,no_symbol,no_name
0,ENSMUSG00000065660,no_symbol,no_name
0,ENSMUSG00000065661,no_symbol,no_name
0,ENSMUSG00000065662,no_symbol,no_name
0,ENSMUSG00000065663,Gm22579,no_name
0,ENSMUSG00000065664,Gm22578,no_name
0,ENSMUSG00000065665,Gm22577,"predicted gene, 22577"
0,ENSMUSG00000065667,Gm22576,"predicted gene, 22576"
0,ENSMUSG00000065669,Gm22581,"predicted gene, 22581"
0,ENSMUSG00000065673,Gm24258,"predicted gene, 24258"
0,ENSMUSG00000065674,Gm24259,"predicted gene, 24259"
0,ENSMUSG00000065675,no_symbol,no_name
0,ENSMUSG00000065676,Snord42b,"small nucleolar RNA, C/D box 42B"
0,ENSMUSG00000065678,Gm24261,"predicted gene, 24261"
0,ENSMUSG00000065680,Snord38a,"small nucleolar RNA, C/D box 38A"
0,ENSMUSG00000065683,no_symbol,no_name
0,ENSMUSG00000065684,Gm23733,"predicted gene, 23733"
0,ENSMUSG00000065685,no_symbol,no_name
0,ENSMUSG00000065686,Snora5c,"small nucleolar RNA, H/ACA box 5C"
0,ENSMUSG00000065687,Gm23734,"predicted gene, 23734"
0,ENSMUSG00000065689,n-R5s7,nuclear encoded rRNA 5S 7
0,ENSMUSG00000065691,no_symbol,no_name
0,ENSMUSG00000065692,Gm25410,"predicted gene, 25410"
0,ENSMUSG00000065694,Gm25411,"predicted gene, 25411"
0,ENSMUSG00000065698,Gm25409,"predicted gene, 25409"
0,ENSMUSG00000065700,Gm22827,"predicted gene, 22827"
0,ENSMUSG00000065701,Rny1,"RNA, Y1 small cytoplasmic, Ro-associated"
0,ENSMUSG00000065702,Gm22828,"predicted gene, 22828"
0,ENSMUSG00000065705,Gm22829,"predicted gene, 22829"
0,ENSMUSG00000065706,Gm22830,"predicted gene, 22830"
0,ENSMUSG00000065708,Gm22826,"predicted gene, 22826"
0,ENSMUSG00000065709,Gm22341,"predicted gene, 22341"
0,ENSMUSG00000065714,Gm25652,"predicted gene, 25652"
0,ENSMUSG00000065715,Snord7,"small nucleolar RNA, C/D box 7"
0,ENSMUSG00000065716,Gm25651,"predicted gene, 25651"
0,ENSMUSG00000065718,Gm25650,"predicted gene, 25650"
0,ENSMUSG00000065719,no_symbol,no_name
0,ENSMUSG00000065721,Gm26168,no_name
0,ENSMUSG00000065722,Gm26166,"predicted gene, 26166"
0,ENSMUSG00000065725,Gm26165,"predicted gene, 26165"
0,ENSMUSG00000065726,Gm26163,small nucleolar RNA SNORA73 family
0,ENSMUSG00000065727,Gm26164,"predicted gene, 26164"
0,ENSMUSG00000065728,Gm26175,"predicted gene, 26175"
0,ENSMUSG00000065729,Gm26176,"predicted gene, 26176"
0,ENSMUSG00000065732,Gm24492,"predicted gene, 24492"
0,ENSMUSG00000065733,Gm24491,"predicted gene, 24491"
0,ENSMUSG00000065734,Snord49a,"small nucleolar RNA, C/D box 49A"
0,ENSMUSG00000065735,Snord80,no_name
0,ENSMUSG00000065737,Gm24490,"predicted gene, 24490"
0,ENSMUSG00000065738,Gm24494,"predicted gene, 24494"
0,ENSMUSG00000065739,no_symbol,no_name
0,ENSMUSG00000065742,Gm25007,"predicted gene, 25007"
0,ENSMUSG00000065743,Gm25008,"predicted gene, 25008"
0,ENSMUSG00000065745,Gm25004,"predicted gene, 25004"
0,ENSMUSG00000065746,Gm25005,"predicted gene, 25005"
0,ENSMUSG00000065747,Gm25006,"predicted gene, 25006"
0,ENSMUSG00000065749,AF357428,snoRNA AF357428
0,ENSMUSG00000065750,Gm23346,"predicted gene, 23346"
0,ENSMUSG00000065751,Gm23345,"predicted gene, 23345"
0,ENSMUSG00000065752,Gm23344,"predicted gene, 23344"
0,ENSMUSG00000065757,Gm23347,no_name
0,ENSMUSG00000065758,no_symbol,no_name
0,ENSMUSG00000065760,Gm23848,"predicted gene, 23848"
0,ENSMUSG00000065763,Gm23847,"predicted gene, 23847"
0,ENSMUSG00000065764,Gm23850,"predicted gene, 23850"
0,ENSMUSG00000065765,no_symbol,no_name
0,ENSMUSG00000065767,no_symbol,no_name
0,ENSMUSG00000065768,Gm23845,"predicted gene, 23845"
0,ENSMUSG00000065769,no_symbol,no_name
0,ENSMUSG00000065770,no_symbol,no_name
0,ENSMUSG00000065771,no_symbol,no_name
0,ENSMUSG00000065773,no_symbol,no_name
0,ENSMUSG00000065778,Gm22154,"predicted gene, 22154"
0,ENSMUSG00000065782,Gm22680,no_name
0,ENSMUSG00000065787,Gm22681,"predicted gene, 22681"
0,ENSMUSG00000065788,no_symbol,no_name
0,ENSMUSG00000065789,no_symbol,no_name
0,ENSMUSG00000065791,no_symbol,no_name
0,ENSMUSG00000065792,Gm25515,"predicted gene, 25515"
0,ENSMUSG00000065794,Gm25514,"predicted gene, 25514"
0,ENSMUSG00000065795,Gm25513,"predicted gene, 25513"
0,ENSMUSG00000065797,Gm25512,"predicted gene, 25512"
0,ENSMUSG00000065798,no_symbol,no_name
0,ENSMUSG00000065799,Gm25517,"predicted gene, 25517"
0,ENSMUSG00000065800,Gm23042,"predicted gene, 23042"
0,ENSMUSG00000065802,Gm23041,"predicted gene, 23041"
0,ENSMUSG00000065803,Gm23040,"predicted gene, 23040"
0,ENSMUSG00000065804,Gm23039,"predicted gene, 23039"
0,ENSMUSG00000065806,no_symbol,no_name
0,ENSMUSG00000065807,Gm23038,"predicted gene, 23038"
0,ENSMUSG00000065808,no_symbol,no_name
0,ENSMUSG00000065811,Gm24695,"predicted gene, 24695"
0,ENSMUSG00000065812,Gm24696,"predicted gene, 24696"
0,ENSMUSG00000065813,no_symbol,no_name
0,ENSMUSG00000065815,Gm24697,"predicted gene, 24697"
0,ENSMUSG00000065817,Gm24698,no_name
0,ENSMUSG00000065818,Snord35a,"small nucleolar RNA, C/D box 35A"
0,ENSMUSG00000065819,no_symbol,no_name
0,ENSMUSG00000065820,no_symbol,no_name
0,ENSMUSG00000065822,Snord15a,"small nucleolar RNA, C/D box 15A"
0,ENSMUSG00000065823,no_symbol,no_name
0,ENSMUSG00000065824,no_symbol,no_name
0,ENSMUSG00000065825,Gm26314,"predicted gene, 26314"
0,ENSMUSG00000065828,no_symbol,no_name
0,ENSMUSG00000065836,Gm23502,"predicted gene, 23502"
0,ENSMUSG00000065837,no_symbol,no_name
0,ENSMUSG00000065840,Gm25187,no_name
0,ENSMUSG00000065843,Gm25186,"predicted gene, 25186"
0,ENSMUSG00000065845,Gm25189,"predicted gene, 25189"
0,ENSMUSG00000065847,Gm25188,"predicted gene, 25188"
0,ENSMUSG00000065851,no_symbol,no_name
0,ENSMUSG00000065852,Gm22353,"predicted gene, 22353"
0,ENSMUSG00000065853,Gm22354,no_name
0,ENSMUSG00000065858,Gm22350,"predicted gene, 22350"
0,ENSMUSG00000065859,Gm22351,no_name
0,ENSMUSG00000065862,Gm24029,no_name
0,ENSMUSG00000065864,Gm24031,"predicted gene, 24031"
0,ENSMUSG00000065865,Gm24030,"predicted gene, 24030"
0,ENSMUSG00000065866,Gm24032,"predicted gene, 24032"
0,ENSMUSG00000065869,Gm24917,"predicted gene, 24917"
